text,score
"अनेक,कई,विविध,नाना,एकाधिक,कतिपय,अनेकानेक,तमाम,अनेग",0
"कुरबान,बलिदान,कुर्बान,क़ुरबान,क़ुर्बान,निछावर,न्योछावर,न्यौछावर,फिदा,फ़िदा",1
"और,अन्य",0
"विपरीत,उलटा,उल्टा,विरुद्ध,अन्यथा",1
"हँसी-मज़ाक़,हँसी-मजाक,हँसी_मज़ाक़,हँसी_मजाक,खिलवाड़,खेलवाड़,दिल्लगी,ठिठोली,ठट्ठा,हास्य-परिहास,हास-परिहास,विनोद,कौतुक,हँसी,परिहास,चुहल,प्रहसन,मज़ाक,मजाक,हास्य,विनोदोक्ति,अभिहास",0
"धमा-चौकड़ी,धमाचौकड़ी,उछल-कूद,उछलकूद,कूद-फाँद,कूदफाँद",0
"प्रतिपादन,प्रतिपत्ति,वाच्य",0
बैले,0
"अग्रभाग,अग्र_भाग,अगला_भाग,अगाड़ी,आगा,अगाड़ू,अगारी",0
"असंतोषजनक,असंतोषप्रद",0
"विद्वतापूर्ण,पांडित्यपूर्ण",0
"अवैज्ञानिक,विज्ञान_विरूद्ध",0
"भगदड़,भागमभाग,भागाभाग",0
अग्रसर,0
"गुप्ततः,गुपचुप_रूप_से,चोरी_छिपे",0
"वाद्ययंत्र,वाद्य_यंत्र,बाजा,वाद्य,साज़,साज,वादित्र",1
लोरी,-1
"अभिनय,अभिनीति",0
असांप्रदायिक,-1
"अगला,दूसरा",0
"निश्चित,निर्धारित,नियत,ठीक,निर्दिष्ट",0
"स्वार्थपरता,खुदगरजी,ख़ुदगरजी",-1
"निस्वार्थ,निःस्वार्थ",0
वरिष्ठ,1
"वयस्क,बालिग,सयाना,स्याना,अपोगंड,बालिग़",-1
"धक्कमधक्का,धक्कम-धक्का,धक्का-धुक्की,धक्काधुक्की,ठेलाठेली,ठेला-ठेली,ठेलमठेल,पेलापेली,पेला-पेली,पेलमपेल",0
"पलायन,अपगमन,अपगम,अपयान,अप्यय",1
"संवेदनशील,कोमलमनस्क",-1
"वाक्य,जुमला",1
प्रसारित,0
संक्रमित,-1
"सुगम्य,सुगम",1
"काम_करना,कार्य_करना,करना",0
शौकिया,-1
सुविधा,0
"लोकसेवा,जनसेवा",0
शौकिया,-1
सेवा,0
"विपरीत,उलटा,उल्टा,विरुद्ध,विलोम,प्रतीप,अपसव्य",-1
"चयनित,चयन_कृत,चयित,चुना,चुनिंदा,चुनिन्दा,वरित",0
"निर्वाचित,चुना_हुआ",0
"अचयनित,अचयित",0
"काम_चलाऊ,काम-चलाऊ",0
अनावासिक,0
"निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा",-1
"प्रतिगामी,पश्चगामी,पश्चगंता",0
"डाँवाडोल,डाँवाँडोल",1
"प्रवासी,प्रोषित,आप्रवासी,अप्रवासी",-1
"घुमक्कड़,घुमंतू,घुमन्तू,पर्यटनप्रिय,यायावर,जहाँगर्द,घूमनेवाला,रमता,भ्रमणशील,भ्रमणीय,अतिचारी,अध्वगामी,ग़श्ती,गश्ती,घुमना",0
प्रवासी,0
"निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा",-1
"नखरेबाज,चोचलेबाज,चोंचलेबाज,नखरेबाज़,चोचलेबाज़,चोंचलेबाज़,नखरीला,नख़रेबाज़,नाज़दार,नाजदार",-1
"लोकसेवा,जनसेवा",0
"अध्यक्षता,अध्यक्षत्व",1
"मुंशीगीरी,मुनीमगीरी,मुनीबगीरी",0
"सुडौल,सुगठित,सुघढ़,सुघर",1
फिसड्डी,0
"कुडौल,कुगठित,बेडौल,बेढंगा,बेढब,अनगढ़,अनघढ़,अपरूप",-1
"नलसाजी,नलसज़ी",0
"कुम्हारी,कुंभकारी,कुम्भकारी,कुलाली,कुंभारी,कुम्भारी,कुम्हारगिरी",0
"शिक्षा,तालीम",1
पत्रकारिता,0
"राजनीति,राजनय",1
"डाक्टरी,चिकित्सा",1
"हस्तलेख,हस्तलिपि",0
"छवाई,छाजन",0
"शिकार,आखेट,मृगया,अहेर,अहेड़,अखेट,अभिधावन",0
"दृष्टियुक्त,दृष्टिवंत,दृष्टिवान,डिठियार,डिठियारा,डिठार",-1
"अंधा,अन्धा,दृष्टिहीन,नेत्रहीन,अंध,अन्ध,अँधला,अक्षहीन,अचक्षु,अनयन,चक्षुहीन,सूरदास",-1
"वर्णांध,वर्णांधता_से_पीड़ित",-1
"हस्ताक्षरित,दस्तख़ती,दस्तखती",0
"अहस्ताक्षरित,बग़ैरदस्तख़ती",0
"विचारणीय,विचार्य,चिंतनीय,चिंत्य,अनुशीलनीय",1
"योग,जोग",0
उदात्तीकरण,0
"परीक्षा,परख,आज़माइश,अजमाइश,आजमाइश,जाँच,जांच,कसौटी",1
"अनुसंधान,शोध,गवेषणा,अनुसन्धान,अन्वीक्षण,अन्वेषण,अन्वेषणा",1
"अवलोकन,अवेक्षण,दृष्टिपात",1
"कठिन,दुरुह,बारीक़,बारीक,सूक्ष्म,अबोधगम्य",1
"यौगिक_पदार्थ,यौगिक",0
मुँह-देखा,-1
"विश्लेषण,अधिगमन",0
प्रदूषण,0
"हानि,घाटा,नुक़सान,नुकसान,हरज़ा,हरजा,हर्ज़ा,हर्जा,क्षति,टोटा,मरायल,अपह्रास",-1
"मालिश,अंग_मर्दन,अंग_मलाई,अंग_सम्मर्दन",0
"काय-चिकित्सा,कायचिकित्सा",-1
